idade,renda_mensal,divida_existente,score_serasa,tempo_emprego_meses,num_emprestimos_ativos,genero,estado_civil,escolaridade,tipo_moradia,default
48,5588.84,11646.65,741,123,2,Feminino,Viúvo,Médio,Propria,1
59,5747.31,15041.19,447,180,4,Masculino,Casado,Pós-graduação,Propria,1
59,4474.85,15903.02,478,129,3,Feminino,Viúvo,Médio,Propria,1
51,7562.77,296.4,306,184,3,Masculino,Casado,Pós-graduação,Alugada,0
26,1220.59,19570.16,451,236,1,Masculino,Viúvo,Superior,Alugada,1
39,4157.74,12970.01,881,21,4,Masculino,Solteiro,Médio,Propria,0
30,5895.86,28530.74,652,228,4,Masculino,Divorciado,Pós-graduação,Alugada,1
42,5914.45,6658.46,864,51,4,Masculino,Solteiro,Superior,Financiada,0
65,7705.52,8928.8,716,208,4,Masculino,Casado,Médio,Alugada,0
35,7396.45,13579.64,869,95,2,Feminino,Casado,Médio,Alugada,0
68,4428.92,17892.58,495,229,0,Feminino,Viúvo,Superior,Financiada,1
29,7599.74,1344.63,624,208,4,Feminino,Solteiro,Médio,Propria,0
57,3571.92,9196.3,781,185,0,Feminino,Divorciado,Pós-graduação,Financiada,0
34,6861.77,19139.24,507,161,0,Feminino,Casado,Médio,Financiada,0
32,8621.04,8363.13,602,198,1,Masculino,Viúvo,Pós-graduação,Financiada,0
59,7429.89,24590.18,598,220,4,Masculino,Divorciado,Superior,Propria,0
32,5211.54,11822.81,725,144,2,Masculino,Viúvo,Pós-graduação,Alugada,1
32,4336.44,8704.39,361,215,1,Feminino,Casado,Fundamental,Financiada,0
56,1942.82,19271.71,494,199,1,Masculino,Divorciado,Médio,Financiada,1
30,5621.08,26253.32,866,22,0,Masculino,Viúvo,Superior,Alugada,1
34,2769.57,17914.77,662,32,3,Feminino,Casado,Pós-graduação,Alugada,1
49,3413.73,23823.01,860,156,2,Masculino,Viúvo,Médio,Financiada,0
26,2618.51,26736.45,377,18,4,Feminino,Viúvo,Pós-graduação,Financiada,1
57,4079.22,8546.99,583,120,4,Masculino,Viúvo,Fundamental,Financiada,1
37,4944.06,21568.74,356,68,2,Feminino,Divorciado,Superior,Alugada,0
43,5547.23,4335.71,675,36,4,Masculino,Divorciado,Fundamental,Financiada,0
44,3798.99,17974.32,675,214,3,Feminino,Casado,Médio,Propria,1
38,7138.57,14500.77,672,122,3,Feminino,Viúvo,Superior,Alugada,0
35,4583.59,23700.65,543,153,4,Masculino,Divorciado,Fundamental,Propria,0
30,3424.56,23205.76,338,23,1,Feminino,Divorciado,Superior,Alugada,1
33,5452.58,18988.48,608,53,4,Feminino,Viúvo,Fundamental,Financiada,1
26,8927.11,17089.0,385,20,4,Masculino,Casado,Pós-graduação,Alugada,1
29,5670.32,18558.58,398,96,2,Masculino,Solteiro,Pós-graduação,Alugada,1
61,4274.29,15432.4,673,89,3,Masculino,Viúvo,Superior,Financiada,1
55,1945.08,14571.63,794,137,1,Masculino,Casado,Superior,Alugada,1
36,4561.18,25098.05,507,41,2,Masculino,Solteiro,Superior,Financiada,1
24,5469.86,25940.23,382,156,2,Masculino,Casado,Superior,Financiada,1
52,4224.84,14008.39,876,184,1,Feminino,Solteiro,Superior,Alugada,1
65,1669.23,16663.45,300,162,1,Masculino,Solteiro,Superior,Propria,1
35,3298.87,15571.59,736,27,2,Masculino,Casado,Médio,Financiada,1
33,7909.08,3718.11,549,139,4,Masculino,Divorciado,Fundamental,Financiada,1
56,7868.0,12644.95,709,57,1,Feminino,Casado,Médio,Financiada,0
21,3226.72,26197.93,685,126,0,Masculino,Solteiro,Superior,Financiada,1
42,6345.51,9751.57,383,171,1,Feminino,Viúvo,Médio,Propria,1
49,2642.85,29801.8,789,6,2,Masculino,Solteiro,Pós-graduação,Financiada,1
57,7808.63,23204.88,538,143,0,Feminino,Solteiro,Médio,Propria,0
30,5490.47,17810.49,839,211,2,Masculino,Casado,Médio,Propria,1
62,6899.28,18925.9,679,92,3,Masculino,Solteiro,Médio,Financiada,1
34,1569.81,8579.55,690,34,3,Feminino,Viúvo,Superior,Alugada,1
66,6355.27,13143.4,627,91,4,Masculino,Divorciado,Superior,Propria,0
54,4984.65,25089.79,779,6,1,Masculino,Viúvo,Superior,Alugada,0
23,6703.86,10698.29,603,213,2,Feminino,Divorciado,Médio,Financiada,0
36,6829.74,22427.92,581,13,0,Masculino,Viúvo,Pós-graduação,Alugada,0
30,5131.57,5360.72,644,58,1,Feminino,Divorciado,Pós-graduação,Alugada,0
43,3798.34,6612.89,434,227,4,Masculino,Casado,Médio,Financiada,0
31,6559.39,28309.69,767,61,2,Masculino,Divorciado,Superior,Alugada,0
48,4879.69,14917.14,660,201,2,Feminino,Casado,Médio,Financiada,0
21,3254.43,11230.5,868,119,3,Masculino,Viúvo,Médio,Alugada,0
56,3159.7,24539.19,414,65,4,Feminino,Solteiro,Médio,Propria,1
25,2045.67,23720.75,485,21,2,Masculino,Casado,Superior,Financiada,1
42,3979.42,21445.28,777,143,3,Feminino,Divorciado,Pós-graduação,Alugada,1
30,7205.38,11010.71,300,98,3,Masculino,Casado,Pós-graduação,Propria,1
49,5355.66,12991.58,840,238,0,Feminino,Casado,Médio,Propria,0
55,3940.46,17181.4,723,231,4,Masculino,Casado,Superior,Alugada,0
55,6609.71,19860.8,569,239,4,Masculino,Casado,Médio,Alugada,0
45,3335.05,11440.61,718,202,2,Feminino,Solteiro,Superior,Alugada,1
47,5190.7,16195.16,626,119,0,Feminino,Casado,Superior,Propria,0
20,4640.74,16871.74,494,234,1,Masculino,Viúvo,Pós-graduação,Financiada,1
45,6558.26,24007.39,554,42,2,Feminino,Casado,Pós-graduação,Alugada,1
20,1845.54,20281.26,378,96,3,Feminino,Casado,Fundamental,Propria,1
62,3299.6,4452.39,397,97,1,Feminino,Solteiro,Superior,Alugada,1
51,1723.51,13504.59,449,115,1,Feminino,Viúvo,Superior,Propria,0
33,4480.81,8498.52,746,224,2,Masculino,Solteiro,Superior,Alugada,0
39,7422.86,18976.61,422,210,0,Feminino,Solteiro,Médio,Alugada,1
49,3989.11,21462.07,857,147,4,Masculino,Viúvo,Fundamental,Alugada,0
55,3978.63,15710.89,658,137,0,Feminino,Viúvo,Pós-graduação,Alugada,1
25,6743.45,13123.11,538,146,2,Masculino,Casado,Médio,Alugada,1
25,7137.1,15484.19,829,234,4,Feminino,Viúvo,Pós-graduação,Financiada,0
23,4822.86,16462.43,503,11,1,Masculino,Casado,Fundamental,Propria,1
31,6369.43,10519.3,442,137,3,Masculino,Solteiro,Superior,Alugada,0
49,2846.09,6469.02,486,70,0,Masculino,Casado,Superior,Alugada,1
52,7755.95,649.03,787,183,4,Feminino,Casado,Médio,Alugada,0
27,9297.41,23870.27,421,103,0,Feminino,Viúvo,Pós-graduação,Propria,1
20,6042.43,18474.56,649,10,4,Feminino,Solteiro,Superior,Propria,0
29,831.34,17537.58,399,207,3,Feminino,Viúvo,Médio,Financiada,1
66,3883.54,23856.39,583,224,2,Masculino,Solteiro,Superior,Propria,1
48,6225.65,6211.72,826,60,2,Feminino,Divorciado,Pós-graduação,Alugada,1
46,4157.03,2850.58,683,125,4,Masculino,Solteiro,Médio,Propria,0
22,7544.4,17689.62,854,165,4,Feminino,Solteiro,Pós-graduação,Alugada,0
69,6176.31,17052.9,486,16,2,Masculino,Solteiro,Pós-graduação,Financiada,0
42,3587.05,2880.85,307,53,1,Masculino,Solteiro,Médio,Financiada,1
58,5064.53,17516.65,844,172,1,Masculino,Casado,Médio,Financiada,1
48,3212.33,12198.44,718,152,1,Feminino,Viúvo,Superior,Financiada,0
38,4634.83,9350.38,389,105,3,Masculino,Solteiro,Pós-graduação,Alugada,0
37,3890.81,12666.03,795,158,4,Masculino,Casado,Superior,Propria,1
56,7349.52,0.0,415,105,0,Feminino,Viúvo,Superior,Alugada,1
39,9232.02,10860.38,319,192,0,Feminino,Casado,Médio,Financiada,0
21,2137.62,10069.94,431,38,4,Masculino,Solteiro,Pós-graduação,Alugada,1
30,1153.57,18899.72,591,19,2,Feminino,Viúvo,Fundamental,Financiada,1
62,4509.66,13892.39,653,72,4,Masculino,Solteiro,Médio,Propria,1
59,1963.17,19472.08,536,42,1,Feminino,Divorciado,Superior,Propria,1
67,5092.42,0.0,888,115,1,Masculino,Casado,Superior,Financiada,0
66,6497.87,9126.31,522,193,0,Feminino,Solteiro,Fundamental,Propria,0
37,7988.28,18891.98,735,128,4,Masculino,Viúvo,Fundamental,Propria,0
69,5402.79,12837.95,338,54,0,Feminino,Viúvo,Médio,Propria,1
30,4613.69,20918.22,626,107,2,Feminino,Casado,Fundamental,Propria,0
34,1043.23,2367.78,508,102,3,Feminino,Divorciado,Pós-graduação,Alugada,0
53,5052.37,20117.78,405,178,3,Feminino,Solteiro,Médio,Propria,0
50,5142.57,10526.03,548,132,2,Feminino,Viúvo,Pós-graduação,Alugada,0
18,6277.91,9846.62,866,139,1,Feminino,Divorciado,Superior,Financiada,1
32,3583.02,21937.33,653,13,1,Masculino,Viúvo,Superior,Alugada,1
30,4129.89,23133.31,769,187,1,Masculino,Casado,Superior,Propria,0
34,2044.0,22242.9,564,102,0,Masculino,Viúvo,Superior,Alugada,1
41,500.0,29270.49,763,223,0,Masculino,Divorciado,Superior,Financiada,1
25,2783.01,23867.63,740,39,3,Masculino,Viúvo,Pós-graduação,Alugada,1
67,1859.35,9431.94,583,237,1,Masculino,Divorciado,Superior,Alugada,0
44,5673.42,15991.47,833,107,1,Masculino,Casado,Médio,Propria,0
62,3963.73,12478.61,668,136,2,Feminino,Casado,Médio,Alugada,1
40,3923.53,29203.63,794,169,3,Masculino,Casado,Médio,Financiada,1
63,3031.17,22734.09,453,41,0,Feminino,Viúvo,Médio,Propria,1
25,500.0,13677.84,615,32,3,Feminino,Casado,Pós-graduação,Propria,1
25,8016.62,21145.37,599,24,1,Feminino,Casado,Médio,Alugada,0
43,2999.46,6374.61,739,117,1,Masculino,Casado,Médio,Alugada,0
64,4175.16,16751.83,450,229,0,Feminino,Divorciado,Superior,Alugada,1
30,2090.22,8434.54,705,77,0,Feminino,Casado,Médio,Propria,1
56,6943.86,3179.85,474,8,3,Feminino,Viúvo,Médio,Alugada,0
54,5286.86,20491.75,354,118,4,Masculino,Viúvo,Fundamental,Propria,1
66,3347.27,21360.14,610,118,1,Masculino,Casado,Fundamental,Financiada,1
45,4215.54,18200.49,453,90,1,Feminino,Viúvo,Superior,Propria,1
42,8356.36,13719.23,799,171,4,Feminino,Casado,Superior,Propria,0
33,4854.06,6135.49,800,210,3,Feminino,Casado,Pós-graduação,Propria,0
19,4636.53,6870.57,489,57,2,Feminino,Viúvo,Superior,Financiada,1
35,3117.24,8215.04,805,152,2,Masculino,Solteiro,Superior,Propria,0
34,1210.84,13364.29,448,115,1,Feminino,Viúvo,Médio,Alugada,1
47,4679.92,22533.25,307,31,2,Feminino,Divorciado,Médio,Alugada,1
56,5650.97,22422.83,892,21,3,Feminino,Divorciado,Superior,Propria,0
30,7199.17,3460.03,890,92,2,Masculino,Solteiro,Pós-graduação,Alugada,0
49,503.01,10147.37,768,54,0,Feminino,Divorciado,Superior,Alugada,1
67,2749.81,9958.87,620,219,3,Masculino,Viúvo,Médio,Financiada,1
46,3838.52,0.0,871,188,4,Masculino,Viúvo,Pós-graduação,Alugada,0
63,4993.04,18962.85,750,107,1,Feminino,Divorciado,Superior,Financiada,0
47,4709.93,13276.88,427,184,3,Feminino,Casado,Fundamental,Alugada,1
35,4756.62,14208.0,586,76,2,Masculino,Divorciado,Superior,Propria,0
30,5816.19,24421.1,386,60,3,Feminino,Solteiro,Superior,Propria,1
60,3193.41,15618.16,380,121,4,Feminino,Divorciado,Pós-graduação,Financiada,1
38,6868.28,11984.89,833,91,3,Masculino,Solteiro,Pós-graduação,Financiada,0
47,5866.9,19004.54,551,66,4,Masculino,Solteiro,Médio,Financiada,1
38,4360.34,22412.1,489,221,4,Masculino,Viúvo,Superior,Financiada,1
65,8201.82,17075.27,897,202,3,Masculino,Divorciado,Superior,Propria,0
34,8112.83,19824.33,783,129,1,Feminino,Casado,Médio,Alugada,0
57,6865.79,13981.03,678,113,1,Feminino,Solteiro,Médio,Propria,1
36,500.0,14427.0,755,184,2,Feminino,Divorciado,Médio,Financiada,1
69,8157.89,15791.14,307,120,3,Masculino,Divorciado,Superior,Alugada,1
32,6589.52,9728.15,617,200,3,Feminino,Viúvo,Médio,Propria,0
26,9012.82,11023.57,633,160,0,Masculino,Casado,Superior,Alugada,0
69,7474.93,24645.16,529,217,1,Feminino,Casado,Médio,Propria,1
27,8156.69,29055.69,807,62,4,Masculino,Divorciado,Médio,Alugada,0
61,6757.31,26145.39,826,143,0,Masculino,Casado,Pós-graduação,Financiada,0
48,7697.39,5737.2,774,216,3,Masculino,Solteiro,Superior,Alugada,0
40,8988.25,5061.0,705,128,0,Feminino,Viúvo,Superior,Financiada,0
69,5433.11,6665.03,586,84,1,Masculino,Divorciado,Médio,Propria,0
47,1855.54,15940.71,745,63,3,Masculino,Casado,Médio,Propria,1
50,4385.08,0.0,642,211,1,Masculino,Divorciado,Médio,Alugada,0
69,5779.89,10878.39,624,119,0,Feminino,Casado,Fundamental,Alugada,0
26,5149.78,24849.7,466,68,2,Masculino,Solteiro,Superior,Financiada,1
64,2506.88,21877.07,892,123,4,Feminino,Divorciado,Médio,Alugada,0
18,1737.86,11436.34,595,120,4,Masculino,Viúvo,Médio,Alugada,0
61,3517.67,11966.51,880,144,2,Masculino,Casado,Médio,Alugada,0
52,6615.48,18970.69,482,39,2,Feminino,Viúvo,Médio,Alugada,1
28,8160.68,21546.88,875,101,2,Feminino,Viúvo,Superior,Alugada,0
51,6833.14,11268.04,385,128,1,Masculino,Solteiro,Superior,Alugada,0
33,7114.85,13359.44,855,12,3,Feminino,Solteiro,Pós-graduação,Alugada,1
26,4838.37,11037.93,448,17,2,Feminino,Casado,Médio,Financiada,1
49,1515.84,5680.55,358,67,1,Masculino,Divorciado,Superior,Financiada,0
32,4089.56,13461.79,304,110,0,Feminino,Casado,Médio,Alugada,1
29,4482.47,12928.51,382,13,0,Masculino,Casado,Superior,Propria,1
50,4005.9,6175.49,682,239,2,Feminino,Solteiro,Superior,Propria,0
62,5109.39,19522.57,848,132,0,Feminino,Casado,Fundamental,Alugada,0
31,5882.84,18383.24,778,61,2,Feminino,Casado,Superior,Alugada,1
25,6706.03,19870.04,326,160,0,Feminino,Divorciado,Superior,Alugada,1
25,4443.76,9623.51,824,25,0,Feminino,Casado,Médio,Financiada,0
44,1192.48,1114.97,876,188,3,Feminino,Divorciado,Superior,Alugada,0
29,4034.24,18271.32,713,195,3,Masculino,Casado,Fundamental,Financiada,0
18,5087.42,10351.21,479,29,0,Masculino,Solteiro,Pós-graduação,Propria,1
60,7445.62,8765.32,763,189,3,Feminino,Casado,Superior,Financiada,0
57,3864.38,6200.63,826,61,2,Feminino,Divorciado,Fundamental,Financiada,0
59,6025.09,13072.74,300,80,4,Feminino,Viúvo,Pós-graduação,Propria,1
68,5580.18,26041.29,570,219,2,Feminino,Divorciado,Médio,Financiada,1
28,5087.8,11461.85,783,69,3,Feminino,Casado,Pós-graduação,Financiada,0
56,6861.07,7371.38,347,184,1,Masculino,Casado,Médio,Alugada,1
60,3678.32,19563.53,482,90,0,Feminino,Casado,Fundamental,Propria,1
48,3849.63,16209.69,672,35,3,Masculino,Divorciado,Superior,Financiada,1
34,4976.2,164.89,838,6,3,Masculino,Divorciado,Pós-graduação,Alugada,0
50,3719.71,19636.42,806,64,3,Feminino,Solteiro,Fundamental,Propria,1
49,6016.02,29899.27,805,201,2,Masculino,Casado,Superior,Propria,0
46,3573.62,0.0,871,76,0,Masculino,Viúvo,Fundamental,Propria,0
38,5452.61,6350.06,365,40,4,Masculino,Divorciado,Superior,Propria,1
38,4799.65,0.0,351,31,3,Masculino,Divorciado,Superior,Financiada,1
57,5429.85,14472.87,769,141,1,Feminino,Divorciado,Superior,Propria,0
40,4080.52,21932.7,542,160,0,Feminino,Divorciado,Médio,Propria,1
23,4321.82,15738.51,636,29,4,Masculino,Viúvo,Pós-graduação,Propria,1
39,5192.02,24743.97,420,200,1,Feminino,Solteiro,Médio,Financiada,0
67,5404.15,20813.85,853,5,4,Feminino,Viúvo,Médio,Alugada,0
55,4991.6,26915.03,344,9,4,Masculino,Viúvo,Pós-graduação,Financiada,1
54,8410.72,23121.48,351,202,0,Feminino,Divorciado,Médio,Financiada,0
62,3018.53,12179.4,450,102,2,Feminino,Divorciado,Superior,Financiada,1
68,4871.59,15467.09,712,19,1,Masculino,Casado,Superior,Propria,0
25,1852.74,8919.26,840,88,3,Feminino,Solteiro,Médio,Alugada,0
58,5744.16,13385.41,868,123,4,Feminino,Solteiro,Médio,Propria,0
66,2769.51,15432.82,797,117,1,Feminino,Solteiro,Médio,Alugada,0
52,4443.38,14405.65,508,11,0,Masculino,Casado,Pós-graduação,Alugada,1
68,4255.87,24395.77,307,21,1,Feminino,Solteiro,Médio,Financiada,1
28,5561.78,12688.82,690,75,3,Feminino,Viúvo,Médio,Financiada,1
41,3894.42,8475.4,546,13,3,Feminino,Divorciado,Superior,Financiada,1
66,3809.39,8912.72,694,105,0,Feminino,Viúvo,Superior,Alugada,1
38,7871.71,19585.7,638,175,1,Masculino,Viúvo,Superior,Alugada,1
68,5569.13,5178.03,711,181,2,Masculino,Solteiro,Superior,Financiada,0
19,3877.9,13591.7,839,35,2,Masculino,Divorciado,Superior,Financiada,0
57,4498.33,24292.5,644,188,4,Masculino,Solteiro,Médio,Financiada,1
36,8290.71,17048.19,595,54,4,Masculino,Solteiro,Superior,Alugada,0
56,4529.67,14477.76,534,13,1,Masculino,Divorciado,Fundamental,Alugada,1
45,3621.45,14748.63,887,1,4,Masculino,Casado,Pós-graduação,Financiada,0
34,3630.01,7793.05,744,1,3,Feminino,Casado,Superior,Alugada,0
23,3901.75,9000.06,532,60,0,Masculino,Casado,Médio,Alugada,1
36,3811.0,13633.73,609,106,4,Masculino,Divorciado,Médio,Propria,0
55,2440.7,16898.91,777,106,2,Feminino,Viúvo,Médio,Financiada,1
45,2751.6,21637.05,813,133,3,Masculino,Viúvo,Pós-graduação,Propria,1
19,3341.36,15647.92,635,152,2,Masculino,Divorciado,Pós-graduação,Financiada,0
55,6183.14,24469.42,876,194,4,Feminino,Solteiro,Médio,Alugada,0
54,4237.53,26236.39,351,22,4,Feminino,Solteiro,Superior,Alugada,1
68,4585.68,20566.87,845,72,3,Feminino,Divorciado,Pós-graduação,Alugada,1
69,7540.18,23574.87,600,94,2,Masculino,Solteiro,Superior,Financiada,0
21,7590.01,8065.01,542,27,0,Feminino,Solteiro,Superior,Alugada,0
39,4435.75,6955.61,655,24,0,Masculino,Casado,Médio,Alugada,1
43,3738.27,18625.81,887,98,3,Feminino,Divorciado,Pós-graduação,Alugada,0
66,3271.14,5611.53,741,64,4,Feminino,Casado,Pós-graduação,Propria,1
60,6385.55,12967.4,418,193,3,Masculino,Viúvo,Médio,Alugada,1
53,4590.59,20398.34,708,206,2,Feminino,Viúvo,Superior,Propria,0
30,4227.01,24893.61,670,42,0,Masculino,Viúvo,Fundamental,Alugada,1
69,3372.67,13220.49,372,39,4,Feminino,Viúvo,Superior,Alugada,1
49,3460.67,10450.39,748,207,2,Masculino,Solteiro,Fundamental,Alugada,1
34,5640.12,17243.23,770,22,0,Masculino,Solteiro,Pós-graduação,Financiada,0
58,2369.12,7485.2,455,176,0,Feminino,Casado,Pós-graduação,Alugada,1
53,6989.74,13787.05,875,226,1,Masculino,Divorciado,Médio,Alugada,0
63,3932.31,14944.0,609,7,4,Feminino,Solteiro,Superior,Propria,1
36,4700.73,14804.11,335,127,3,Masculino,Divorciado,Superior,Alugada,1
52,2326.04,15619.52,547,6,1,Masculino,Casado,Pós-graduação,Financiada,1
63,4975.27,9158.4,727,20,0,Feminino,Viúvo,Fundamental,Alugada,0
57,4343.36,9911.05,343,34,4,Feminino,Solteiro,Superior,Financiada,1
45,4899.84,9770.19,752,230,4,Feminino,Viúvo,Médio,Propria,1
18,7943.42,3659.34,418,100,1,Feminino,Casado,Médio,Propria,0
59,5355.4,17392.81,648,224,2,Masculino,Divorciado,Médio,Financiada,0
35,3410.68,21262.6,687,228,2,Masculino,Solteiro,Superior,Financiada,0
65,3577.36,20574.17,369,98,3,Feminino,Divorciado,Médio,Financiada,1
57,6190.26,13162.52,753,81,4,Masculino,Divorciado,Superior,Financiada,0
50,7597.39,9322.96,566,60,1,Feminino,Viúvo,Médio,Financiada,0
29,5563.84,20210.2,737,210,0,Masculino,Solteiro,Médio,Financiada,0
25,6377.43,19472.46,665,73,2,Feminino,Casado,Superior,Alugada,0
41,6219.48,16521.94,486,195,1,Masculino,Solteiro,Médio,Financiada,0
33,7838.13,27210.18,526,157,3,Masculino,Divorciado,Fundamental,Alugada,1
67,1100.82,14815.02,360,108,3,Masculino,Viúvo,Pós-graduação,Propria,1
21,6334.44,13201.77,467,224,4,Feminino,Divorciado,Médio,Financiada,0
55,6967.47,12201.28,431,67,3,Masculino,Divorciado,Pós-graduação,Propria,1
61,2322.55,4073.86,454,136,3,Feminino,Solteiro,Superior,Alugada,1
44,3228.66,19629.38,306,16,2,Masculino,Divorciado,Pós-graduação,Financiada,1
26,3298.43,14261.6,822,42,2,Masculino,Solteiro,Superior,Alugada,1
64,3542.42,18569.52,550,102,3,Masculino,Solteiro,Médio,Financiada,1
33,4036.57,27893.15,875,87,4,Masculino,Divorciado,Fundamental,Financiada,1
29,5485.21,12264.74,561,184,2,Feminino,Viúvo,Superior,Financiada,0
48,6731.35,0.0,419,102,2,Feminino,Divorciado,Superior,Financiada,1
41,7162.63,18367.49,347,140,3,Masculino,Viúvo,Médio,Alugada,1
31,3324.35,16168.02,368,184,4,Feminino,Divorciado,Pós-graduação,Alugada,1
62,3310.59,9872.82,561,153,3,Feminino,Casado,Pós-graduação,Propria,1
42,7631.64,17780.86,744,188,0,Masculino,Casado,Médio,Financiada,0
51,6293.49,20502.67,778,61,0,Masculino,Casado,Médio,Propria,0
20,5165.73,8373.73,530,18,4,Masculino,Divorciado,Médio,Propria,0
41,5946.67,12890.68,523,80,0,Masculino,Divorciado,Pós-graduação,Propria,0
59,4940.39,25337.28,756,29,4,Feminino,Viúvo,Superior,Alugada,1
26,6049.17,9948.64,665,126,0,Masculino,Casado,Pós-graduação,Propria,0
43,4327.87,15466.69,327,217,1,Masculino,Solteiro,Fundamental,Financiada,1
37,5537.61,0.0,400,12,2,Feminino,Casado,Pós-graduação,Financiada,0
57,1978.91,4627.08,357,176,3,Masculino,Casado,Superior,Financiada,1
27,3624.43,16102.62,323,81,4,Masculino,Solteiro,Médio,Propria,1
36,3645.98,23595.91,714,120,0,Feminino,Casado,Superior,Propria,1
20,4251.22,5465.79,526,212,1,Feminino,Casado,Pós-graduação,Propria,0
41,3146.97,15521.95,468,115,0,Masculino,Viúvo,Médio,Financiada,0
22,3932.91,12369.97,788,225,1,Feminino,Casado,Superior,Alugada,0
20,1971.17,21671.62,545,178,3,Masculino,Solteiro,Superior,Propria,1
44,6097.4,6475.38,662,110,2,Feminino,Solteiro,Superior,Alugada,0
33,4834.97,18010.54,764,8,2,Feminino,Casado,Superior,Propria,0
66,1589.58,10424.17,729,221,1,Masculino,Divorciado,Pós-graduação,Alugada,0
32,3330.34,16561.27,720,28,0,Masculino,Casado,Pós-graduação,Financiada,0
52,5673.2,15482.52,320,92,2,Masculino,Solteiro,Superior,Financiada,1
29,3913.96,13237.55,668,109,0,Masculino,Solteiro,Superior,Propria,1
58,3606.12,18344.68,763,210,4,Feminino,Solteiro,Médio,Propria,0
61,4850.81,15305.57,396,135,0,Masculino,Divorciado,Médio,Financiada,1
43,5687.2,14070.36,791,107,4,Masculino,Divorciado,Pós-graduação,Alugada,0
64,2127.3,12505.08,652,80,4,Masculino,Divorciado,Fundamental,Alugada,1
51,6100.26,15543.19,394,203,2,Feminino,Casado,Médio,Financiada,0
40,3399.41,16554.3,323,14,4,Masculino,Solteiro,Médio,Propria,1
48,4964.14,8076.01,679,196,0,Feminino,Casado,Fundamental,Propria,0
67,4929.16,12553.7,695,161,3,Masculino,Casado,Superior,Propria,0
37,3945.87,7613.7,703,179,0,Feminino,Divorciado,Pós-graduação,Financiada,0
29,2952.68,14721.08,432,177,1,Feminino,Casado,Fundamental,Propria,1
40,4428.63,10853.67,353,194,1,Feminino,Viúvo,Médio,Propria,1
21,8250.66,20395.48,591,4,0,Feminino,Divorciado,Pós-graduação,Alugada,0
40,2276.65,19709.09,411,97,1,Feminino,Divorciado,Superior,Financiada,1
65,8384.63,8540.76,721,8,3,Masculino,Solteiro,Pós-graduação,Propria,0
65,4480.56,14983.85,430,215,1,Feminino,Viúvo,Pós-graduação,Financiada,0
18,5070.74,19469.62,719,4,2,Feminino,Viúvo,Pós-graduação,Alugada,1
42,2826.58,13772.84,577,154,3,Feminino,Viúvo,Médio,Financiada,1
19,3457.46,9902.48,889,112,2,Masculino,Solteiro,Médio,Financiada,0
47,3994.18,7353.18,367,116,2,Masculino,Casado,Superior,Alugada,1
